"message_id","date","chat.id","chat.type","from.id","from.username","from.first_name","text"
"4540","17/11/2024, 1:40:40 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4550","17/11/2024, 1:42:13 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4560","17/11/2024, 1:43:14 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4572","17/11/2024, 1:47:31 pm","6562925416","private","6562925416","Virochan2004","Virochan","Do we have class tomorrow"
"4582","17/11/2024, 1:48:41 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4587","17/11/2024, 1:56:31 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"4595","17/11/2024, 1:57:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello how are you"
"4605","17/11/2024, 1:57:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4616","17/11/2024, 2:00:38 pm","5928914069","private","5928914069","Virochan27","Virochan","How are you doing"
"4626","17/11/2024, 2:01:07 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4636","17/11/2024, 2:13:06 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4646","17/11/2024, 2:21:04 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4656","17/11/2024, 2:27:56 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4664","17/11/2024, 2:29:25 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4672","17/11/2024, 2:29:41 pm","5928914069","private","5928914069","Virochan27","Virochan","No"
"4680","17/11/2024, 2:58:32 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4687","17/11/2024, 3:00:12 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4694","17/11/2024, 3:03:53 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4701","17/11/2024, 3:04:44 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4708","17/11/2024, 3:09:13 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4715","17/11/2024, 3:16:07 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4723","17/11/2024, 3:17:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Y"
"4730","17/11/2024, 3:20:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4732","17/11/2024, 3:21:00 pm","5928914069","private","5928914069","Virochan27","Virochan","Why"
"4736","17/11/2024, 3:21:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4744","17/11/2024, 3:21:32 pm","5928914069","private","5928914069","Virochan27","Virochan","Ok"
"4751","17/11/2024, 3:22:12 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4753","17/11/2024, 3:30:19 pm","5928914069","private","5928914069","Virochan27","Virochan","Os"
"4755","17/11/2024, 3:30:29 pm","5928914069","private","5928914069","Virochan27","Virochan","Os exam"
"4757","17/11/2024, 3:51:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"4759","17/11/2024, 3:51:16 pm","5928914069","private","5928914069","Virochan27","Virochan","Next class"
"4761","17/11/2024, 3:51:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Yyyyyy"
"4769","17/11/2024, 3:52:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Ok"
"4773","17/11/2024, 3:57:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"4775","17/11/2024, 3:58:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"4777","17/11/2024, 3:59:48 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann notes"
"4789","17/11/2024, 4:06:51 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4797","17/11/2024, 4:07:32 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4805","17/11/2024, 4:08:19 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4813","17/11/2024, 4:08:59 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4821","17/11/2024, 4:09:59 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4830","17/11/2024, 4:13:50 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4838","17/11/2024, 4:14:08 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4847","17/11/2024, 4:14:52 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4856","17/11/2024, 4:17:38 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4865","17/11/2024, 4:20:31 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4874","17/11/2024, 4:21:42 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4883","17/11/2024, 4:24:41 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4893","17/11/2024, 4:26:19 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4901","17/11/2024, 4:27:04 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4906","17/11/2024, 4:28:52 pm","5928914069","private","5928914069","Virochan27","Virochan","/start"
"4912","17/11/2024, 4:29:44 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"4918","17/11/2024, 4:32:04 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4923","17/11/2024, 4:39:08 pm","5928914069","private","5928914069","Virochan27","Virochan","Ooo"
"4929","17/11/2024, 4:39:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Ok"
"4940","17/11/2024, 4:40:34 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"4948","17/11/2024, 4:42:10 pm","6562925416","private","6562925416","Virochan2004","Virochan","No"
"4955","17/11/2024, 4:43:39 pm","5928914069","private","5928914069","Virochan27","Virochan","How are you"
"4966","17/11/2024, 4:49:50 pm","6562925416","private","6562925416","Virochan2004","Virochan","N"
"4974","17/11/2024, 4:51:25 pm","6562925416","private","6562925416","Virochan2004","Virochan","No"
"4981","17/11/2024, 4:52:41 pm","6562925416","private","6562925416","Virochan2004","Virochan","No"
"4989","17/11/2024, 4:53:14 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"5004","17/11/2024, 5:07:14 pm","6562925416","private","6562925416","Virochan2004","Virochan","He'll"
"5012","17/11/2024, 5:08:29 pm","6562925416","private","6562925416","Virochan2004","Virochan","What is my attendance"
"5015","17/11/2024, 5:29:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia marks"
"5017","17/11/2024, 5:29:46 pm","5928914069","private","5928914069","Virochan27","Virochan","Attendance"
"5019","17/11/2024, 5:30:01 pm","5928914069","private","5928914069","Virochan27","Virochan","How much attendance should we maintain"
"5023","17/11/2024, 5:30:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Attendance"
"5025","17/11/2024, 5:30:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Send me ia marks and attendance"
"5028","17/11/2024, 5:31:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Send me os ia marks"
"5030","17/11/2024, 5:31:36 pm","5928914069","private","5928914069","Virochan27","Virochan","Send me ia marks, ia marks and attendance"
"5034","17/11/2024, 5:47:30 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5036","17/11/2024, 5:47:56 pm","5928914069","private","5928914069","Virochan27","Virochan","Deadline"
"5038","17/11/2024, 5:48:15 pm","5928914069","private","5928914069","Virochan27","Virochan","Today's schedule"
"5040","17/11/2024, 5:49:26 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5042","17/11/2024, 5:50:08 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5044","17/11/2024, 5:50:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5046","17/11/2024, 5:50:45 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadline"
"5048","17/11/2024, 5:51:17 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5050","17/11/2024, 5:51:25 pm","5928914069","private","5928914069","Virochan27","Virochan","Next ann assignment"
"5052","17/11/2024, 5:51:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Next cn assignment"
"5054","17/11/2024, 5:51:47 pm","5928914069","private","5928914069","Virochan27","Virochan","Next assignment"
"5056","17/11/2024, 5:52:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os deadline"
"5058","17/11/2024, 6:01:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os deadline"
"5060","17/11/2024, 6:02:06 pm","5928914069","private","5928914069","Virochan27","Virochan","Next ann assignment"
"5062","17/11/2024, 6:02:15 pm","5928914069","private","5928914069","Virochan27","Virochan","Next assignment"
"5064","17/11/2024, 6:03:53 pm","5928914069","private","5928914069","Virochan27","Virochan","Next cn assignment"
"5066","17/11/2024, 6:04:00 pm","5928914069","private","5928914069","Virochan27","Virochan","Next assignment"
"5068","17/11/2024, 6:04:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5070","17/11/2024, 6:05:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5072","17/11/2024, 6:14:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Next submission"
"5074","17/11/2024, 6:15:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Next ann submission"
"5076","17/11/2024, 6:15:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Next cn assignment"
"5077","17/11/2024, 6:15:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5079","17/11/2024, 6:15:30 pm","5928914069","private","5928914069","Virochan27","Virochan","Next ds assignment"
"5080","17/11/2024, 6:19:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5082","17/11/2024, 6:19:22 pm","5928914069","private","5928914069","Virochan27","Virochan","Next ann miniproject"
"5084","17/11/2024, 6:19:32 pm","5928914069","private","5928914069","Virochan27","Virochan","Next cn assignment"
"5086","17/11/2024, 6:19:41 pm","5928914069","private","5928914069","Virochan27","Virochan","Next assignment"
"5088","17/11/2024, 6:19:50 pm","5928914069","private","5928914069","Virochan27","Virochan","Next deadlines"
"5090","17/11/2024, 6:19:58 pm","5928914069","private","5928914069","Virochan27","Virochan","Next seminar"
"5092","17/11/2024, 6:20:22 pm","5928914069","private","5928914069","Virochan27","Virochan","Is there any thing to submit"
"5094","17/11/2024, 6:20:39 pm","5928914069","private","5928914069","Virochan27","Virochan","Next what should we submit"
"5096","17/11/2024, 6:44:26 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5098","17/11/2024, 6:44:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Send me ann notes"
"5106","17/11/2024, 6:45:22 pm","5928914069","private","5928914069","Virochan27","Virochan","Os"
"5109","17/11/2024, 6:45:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Assignment"
"5111","17/11/2024, 6:45:48 pm","5928914069","private","5928914069","Virochan27","Virochan","Os assignment"
"5113","17/11/2024, 6:45:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Today's submission"
"5115","17/11/2024, 6:46:01 pm","5928914069","private","5928914069","Virochan27","Virochan","Tomorrow's"
"5117","17/11/2024, 6:46:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Tomorrow's submission"
"5119","17/11/2024, 6:46:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Next submission"
"5121","17/11/2024, 6:46:36 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5123","17/11/2024, 6:46:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Next cn assignment"
"5125","17/11/2024, 6:49:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5126","17/11/2024, 6:49:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5128","17/11/2024, 6:50:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5129","17/11/2024, 6:50:44 pm","5928914069","private","5928914069","Virochan27","Virochan","Next os assignment"
"5131","17/11/2024, 6:51:01 pm","5928914069","private","5928914069","Virochan27","Virochan","Ia marks"
"5133","17/11/2024, 6:51:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Attendance"
"5135","17/11/2024, 6:51:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann"
"5137","17/11/2024, 6:51:49 pm","5928914069","private","5928914069","Virochan27","Virochan","Mahesh"
"5139","17/11/2024, 6:54:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Next seminar"
"5141","17/11/2024, 7:40:49 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5143","17/11/2024, 7:40:57 pm","5928914069","private","5928914069","Virochan27","Virochan","Next class"
"5145","17/11/2024, 7:41:11 pm","5928914069","private","5928914069","Virochan27","Virochan","Send me ann notes"
"5157","17/11/2024, 7:59:08 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"5159","17/11/2024, 7:59:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5165","17/11/2024, 8:00:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"5173","17/11/2024, 8:00:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"5180","17/11/2024, 8:01:38 pm","6562925416","private","6562925416","Virochan2004","Virochan","No"
"5188","17/11/2024, 8:02:09 pm","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"5192","17/11/2024, 11:32:25 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5205","17/11/2024, 11:40:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5207","17/11/2024, 11:40:31 pm","5928914069","private","5928914069","Virochan27","Virochan","Are you ok"
"5213","18/11/2024, 12:46:31 am","5928914069","private","5928914069","Virochan27","Virochan","Hii"
"5215","18/11/2024, 12:46:39 am","5928914069","private","5928914069","Virochan27","Virochan","Do i hv cls tdy"
"5217","18/11/2024, 12:46:47 am","5928914069","private","5928914069","Virochan27","Virochan","tmr"
"5219","18/11/2024, 12:46:59 am","5928914069","private","5928914069","Virochan27","Virochan","tmr cls"
"5221","18/11/2024, 12:48:47 am","5928914069","private","5928914069","Virochan27","Virochan","Do I hv cls tdy?"
"5223","18/11/2024, 12:48:53 am","5928914069","private","5928914069","Virochan27","Virochan","Any cls tmrw?"
"5225","18/11/2024, 12:49:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wats the cls schdule fr tdy?"
"5231","18/11/2024, 12:49:18 am","5928914069","private","5928914069","Virochan27","Virochan","cn"
"5233","18/11/2024, 12:49:28 am","5928914069","private","5928914069","Virochan27","Virochan","what?"
"5237","18/11/2024, 12:50:12 am","5928914069","private","5928914069","Virochan27","Virochan","R there cls on Sat?"
"5239","18/11/2024, 12:50:19 am","5928914069","private","5928914069","Virochan27","Virochan","Hv I got ANN tday?"
"5245","18/11/2024, 12:50:42 am","5928914069","private","5928914069","Virochan27","Virochan","os lab"
"5247","18/11/2024, 12:50:56 am","5928914069","private","5928914069","Virochan27","Virochan","Is there any cls aftr lunch?"
"5251","18/11/2024, 12:51:06 am","5928914069","private","5928914069","Virochan27","Virochan","Whn is nxt cls?"
"5253","18/11/2024, 12:51:11 am","5928914069","private","5928914069","Virochan27","Virochan","Hv I missed the frst period?"
"5255","18/11/2024, 12:57:38 am","5928914069","private","5928914069","Virochan27","Virochan","Hv I missed the frst period?"
"5257","18/11/2024, 12:58:12 am","5928914069","private","5928914069","Virochan27","Virochan","Wht r the cls timings tdy?"
"5259","18/11/2024, 12:58:18 am","5928914069","private","5928914069","Virochan27","Virochan","Any brk btwn clses tday?"
"5265","18/11/2024, 12:58:36 am","5928914069","private","5928914069","Virochan27","Virochan","2"
"5267","18/11/2024, 12:58:49 am","5928914069","private","5928914069","Virochan27","Virochan","Wats nxt aftr this cls?"
"5269","18/11/2024, 12:58:58 am","5928914069","private","5928914069","Virochan27","Virochan","Wat is today's ANN cls time?"
"5275","18/11/2024, 12:59:26 am","5928914069","private","5928914069","Virochan27","Virochan","Is the CN lab in tdy's schdule?"
"5277","18/11/2024, 12:59:36 am","5928914069","private","5928914069","Virochan27","Virochan","Wat cls do I hv nxt?"
"5279","18/11/2024, 12:59:42 am","5928914069","private","5928914069","Virochan27","Virochan","Whn does cls strt tmrw?"
"5281","18/11/2024, 12:59:48 am","5928914069","private","5928914069","Virochan27","Virochan","Is thr cls aftr brk?"
"5283","18/11/2024, 12:59:53 am","5928914069","private","5928914069","Virochan27","Virochan","Whts the cls plan fr tmrw?"
"5285","18/11/2024, 1:05:28 am","5928914069","private","5928914069","Virochan27","Virochan","Is thr cls aftr brk?"
"5287","18/11/2024, 1:11:57 am","5928914069","private","5928914069","Virochan27","Virochan","Is thr cls aftr brk?"
"5289","18/11/2024, 1:12:19 am","5928914069","private","5928914069","Virochan27","Virochan","is there class after break"
"5291","18/11/2024, 1:12:28 am","5928914069","private","5928914069","Virochan27","Virochan","next xlass"
"5293","18/11/2024, 1:12:48 am","5928914069","private","5928914069","Virochan27","Virochan","Wat is today's ANN cls time?"
"5299","18/11/2024, 1:31:05 am","5928914069","private","5928914069","Virochan27","Virochan","os lab"
"5305","18/11/2024, 1:31:44 am","5928914069","private","5928914069","Virochan27","Virochan","b1"
"5309","18/11/2024, 1:31:54 am","5928914069","private","5928914069","Virochan27","Virochan","os"
"5311","18/11/2024, 1:33:28 am","5928914069","private","5928914069","Virochan27","Virochan","Hv cls strtd?"
"5313","18/11/2024, 1:33:38 am","5928914069","private","5928914069","Virochan27","Virochan","R we free tdy?"
"5315","18/11/2024, 1:33:49 am","5928914069","private","5928914069","Virochan27","Virochan","Is there cls aftr lunch?"
"5317","18/11/2024, 1:34:07 am","5928914069","private","5928914069","Virochan27","Virochan","Wht’s the plan tdy?"
"5319","18/11/2024, 1:34:16 am","5928914069","private","5928914069","Virochan27","Virochan","Do I need to go fr cls nw?"
"5321","18/11/2024, 1:34:32 am","5928914069","private","5928914069","Virochan27","Virochan","Is thr any cls in the mrning?"
"5323","18/11/2024, 1:34:41 am","5928914069","private","5928914069","Virochan27","Virochan","Wat is the frst cls tdy?"
"5325","18/11/2024, 1:34:51 am","5928914069","private","5928914069","Virochan27","Virochan","Any cls in evng?"
"5327","18/11/2024, 1:35:01 am","5928914069","private","5928914069","Virochan27","Virochan","R labs schduled tmrw?"
"5329","18/11/2024, 1:35:07 am","5928914069","private","5928914069","Virochan27","Virochan","Hv ANN cls at 9?"
"5331","18/11/2024, 2:15:54 am","5928914069","private","5928914069","Virochan27","Virochan","/command1"
"5333","18/11/2024, 2:16:28 am","5928914069","private","5928914069","Virochan27","Virochan","/start"
"5335","18/11/2024, 2:16:37 am","5928914069","private","5928914069","Virochan27","Virochan","/command"
"5337","18/11/2024, 2:17:49 am","5928914069","private","5928914069","Virochan27","Virochan","/today"
"5339","18/11/2024, 2:17:59 am","5928914069","private","5928914069","Virochan27","Virochan","/today"
"5341","18/11/2024, 2:24:58 am","5928914069","private","5928914069","Virochan27","Virochan","What can you do?"
"5343","18/11/2024, 2:39:50 am","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"5347","18/11/2024, 2:42:30 am","5928914069","private","5928914069","Virochan27","Virochan","/start"
"5355","18/11/2024, 2:43:09 am","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"5357","18/11/2024, 2:43:40 am","6562925416","private","6562925416","Virochan2004","Virochan","/start"
"5365","18/11/2024, 2:44:21 am","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"5374","18/11/2024, 2:46:02 am","6562925416","private","6562925416","Virochan2004","Virochan","Yea"
"5382","18/11/2024, 2:47:36 am","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"5386","18/11/2024, 2:48:59 am","5928914069","private","5928914069","Virochan27","Virochan","Today's schedule"
"5388","18/11/2024, 2:49:15 am","5928914069","private","5928914069","Virochan27","Virochan","Nxt cls"
"5390","18/11/2024, 2:49:22 am","5928914069","private","5928914069","Virochan27","Virochan","Hlo"
"5392","18/11/2024, 2:49:27 am","5928914069","private","5928914069","Virochan27","Virochan","Gn"
"5396","18/11/2024, 2:52:41 am","5928914069","private","5928914069","Virochan27","Virochan","😂"
"5398","18/11/2024, 2:53:01 am","5928914069","private","5928914069","Virochan27","Virochan","😂"
"5401","18/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5403","18/11/2024, 6:29:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5416","18/11/2024, 11:55:13 am","5563300459","private","5563300459",,"Sankarshana","/start"
"5427","18/11/2024, 11:56:23 am","5563300459","private","5563300459",,"Sankarshana","Ann"
"5433","18/11/2024, 11:56:41 am","5563300459","private","5563300459",,"Sankarshana","Cn"
"5437","18/11/2024, 11:56:57 am","5563300459","private","5563300459",,"Sankarshana","Cn"
"5449","18/11/2024, 11:57:19 am","5563300459","private","5563300459",,"Sankarshana","Yes"
"5452","18/11/2024, 11:57:44 am","6562925416","private","6562925416","Virochan2004","Virochan","/start"
"5454","18/11/2024, 11:57:51 am","5563300459","private","5563300459",,"Sankarshana","Assignment"
"5456","18/11/2024, 11:58:04 am","5563300459","private","5563300459",,"Sankarshana","Tell"
"5460","18/11/2024, 11:58:15 am","5563300459","private","5563300459",,"Sankarshana","Wt is your name"
"5464","18/11/2024, 11:58:26 am","5563300459","private","5563300459",,"Sankarshana","Who r u"
"5468","18/11/2024, 11:58:38 am","6562925416","private","6562925416","Virochan2004","Virochan","Yes"
"5472","18/11/2024, 11:59:07 am","5563300459","private","5563300459",,"Sankarshana","Sari"
"5474","18/11/2024, 11:59:11 am","5563300459","private","5563300459",,"Sankarshana","Mayte"
"5476","18/11/2024, 11:59:14 am","5563300459","private","5563300459",,"Sankarshana","Mate"
"5482","18/11/2024, 1:44:49 pm","5928914069","private","5928914069","Virochan27","Virochan","What is your name"
"5494","18/11/2024, 1:54:43 pm","5928914069","private","5928914069","Virochan27","Virochan","ann"
"5500","18/11/2024, 1:54:51 pm","5928914069","private","5928914069","Virochan27","Virochan","knw ur name?"
"5516","18/11/2024, 1:57:09 pm","5928914069","private","5928914069","Virochan27","Virochan","What’s ur good name?"
"5522","18/11/2024, 1:57:40 pm","5928914069","private","5928914069","Virochan27","Virochan","Tell ur name bro/sis"
"5528","18/11/2024, 1:57:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Ur name plz"
"5550","18/11/2024, 2:25:52 pm","5928914069","private","5928914069","Virochan27","Virochan","fk"
"5554","18/11/2024, 2:26:18 pm","5928914069","private","5928914069","Virochan27","Virochan","gv me tmr tt"
"5556","18/11/2024, 2:26:33 pm","5928914069","private","5928914069","Virochan27","Virochan","do v hv cls tmr"
"5558","19/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5560","19/11/2024, 6:29:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5571","19/11/2024, 8:56:04 am","5928914069","private","5928914069","Virochan27","Virochan","Give me os module 1 notes"
"5572","19/11/2024, 8:56:23 am","5928914069","private","5928914069","Virochan27","Virochan","Give me os module 1 notes"
"5578","19/11/2024, 3:57:30 pm","5928914069","private","5928914069","Virochan27","Virochan","Send os module 2"
"5580","19/11/2024, 9:22:45 pm","5928914069","private","5928914069","Virochan27","Virochan","Send os m3"
"5583","19/11/2024, 11:10:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Next exam"
"5585","20/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5587","20/11/2024, 6:29:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5607","20/11/2024, 11:56:59 am","5563300459","private","5563300459",,"Sankarshana","Wt about exm"
"5608","20/11/2024, 11:57:29 am","5563300459","private","5563300459",,"Sankarshana","Respond"
"5610","20/11/2024, 11:57:38 am","5563300459","private","5563300459",,"Sankarshana","Wt about exam"
"5612","20/11/2024, 11:57:46 am","5563300459","private","5563300459",,"Sankarshana","Time"
"5617","20/11/2024, 8:50:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann module 1"
"5619","20/11/2024, 8:58:07 pm","5884241843","private","5884241843",,"Yashwith","/start"
"5621","20/11/2024, 8:58:17 pm","5884241843","private","5884241843",,"Yashwith","Ann notes"
"5627","20/11/2024, 9:21:44 pm","5928914069","private","5928914069","Virochan27","Virochan","Module 5 ann"
"5628","20/11/2024, 9:22:05 pm","5928914069","private","5928914069","Virochan27","Virochan","Ann module 5"
"5631","21/11/2024, 9:24:35 am","5928914069","private","5928914069","Virochan27","Virochan","Ann notes"
"5637","21/11/2024, 1:02:29 pm","5884241843","private","5884241843",,"Yashwith","When is my exam"
"5638","21/11/2024, 1:03:00 pm","5884241843","private","5884241843",,"Yashwith","Hello"
"5640","21/11/2024, 1:03:16 pm","5884241843","private","5884241843",,"Yashwith","Can you check exam dates"
"5644","21/11/2024, 6:54:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Can you check exam dates"
"5648","21/11/2024, 6:55:13 pm","5928914069","private","5928914069","Virochan27","Virochan","When is my exam?"
"5650","21/11/2024, 8:11:50 pm","5563300459","private","5563300459",,"Sankarshana","Hleoo"
"5654","21/11/2024, 8:12:29 pm","5563300459","private","5563300459",,"Sankarshana","Which exm tom"
"5656","21/11/2024, 10:58:57 pm","5884241843","private","5884241843",,"Yashwith","Ann module 2 and 3 noted"
"5659","22/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5661","22/11/2024, 6:29:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5667","22/11/2024, 6:49:10 am","5563300459","private","5563300459",,"Sankarshana","Give qb of ann"
"5668","22/11/2024, 6:49:37 am","5563300459","private","5563300459",,"Sankarshana","Hello"
"5674","22/11/2024, 6:50:06 am","5563300459","private","5563300459",,"Sankarshana","Ann question bank"
"5676","22/11/2024, 10:49:31 am","5928914069","private","5928914069","Virochan27","Virochan","Which exam tom"
"5677","22/11/2024, 10:49:54 am","5928914069","private","5928914069","Virochan27","Virochan","Which exam tom"
"5679","22/11/2024, 10:50:08 am","5928914069","private","5928914069","Virochan27","Virochan","Today's exam"
"5681","23/11/2024, 9:18:02 am","5928914069","private","5928914069","Virochan27","Virochan","Send cn notes"
"5687","24/11/2024, 9:15:52 am","5884241843","private","5884241843",,"Yashwith","Cn module notes"
"5693","24/11/2024, 9:49:57 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5695","25/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5701","26/11/2024, 9:17:14 am","5928914069","private","5928914069","Virochan27","Virochan","Daa notes"
"5702","26/11/2024, 9:17:42 am","5928914069","private","5928914069","Virochan27","Virochan","Daa Notes"
"5713","26/11/2024, 2:38:11 pm","5884241843","private","5884241843",,"Yashwith","Daa notes"
"5719","27/11/2024, 6:01:35 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5725","28/11/2024, 11:27:52 am","5563300459","private","5563300459",,"Sankarshana","Ds notes"
"5729","28/11/2024, 2:40:23 pm","5928914069","private","5928914069","Virochan27","Virochan","Ds notes"
"5733","29/11/2024, 6:27:01 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5739","30/11/2024, 12:14:45 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5741","30/11/2024, 12:15:55 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5743","30/11/2024, 12:34:53 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"5744","30/11/2024, 12:35:10 am","6562925416","private","6562925416","Virochan2004","Virochan","Wake up the server"
"5746","30/11/2024, 12:35:35 am","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
